UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Baja,@BajaGryphon,2021-01-01T23:48:41.000Z,"Replying to 
@SilverEagleDev","Yeah I don't use door dash anymore had too many instances of people eating my food.

Using grubhub seems to have less margin of error",,,,,[],https://twitter.com/BajaGryphon/status/1345155013430169602
,@emptycaprisun0,2021-01-01T23:19:59.000Z,"Ok Im slightly hallucinating a bit, and I think this issue isnt that ive been staring at my phone since noon, but that my body is punishing me for existence. I will now attempt to fix it by putting another charge on my cc.  More doordAsh becauze im steongee than mh weak brain",,⛄ ❄,,,,[],https://twitter.com/emptycaprisun0/status/1345147789152555011
Krkk,@KrisLiFitFit,2021-01-01T22:52:13.000Z,"Replying to 
@KrisLiFitFit
 @demonhunter023
 and 3 others","Also the issue DoorDash has is order density, if you have 5 next door orders, it will take almost the same amount of time to deliver. In China most ppl live in condominium instead of houses, so would be say 20+ households in a single building.",,1,,,[],https://twitter.com/KrisLiFitFit/status/1345140801840402434
Tiffany Monson,@TiffanyMonson16,2021-01-01T20:59:29.000Z,"Replying to 
@devkeys22
 and 
@DoorDash",I do know that there was/is a glitch in the system and every customer that tried to order across the US all had the same error that said they were too far away or outside the delivery zone. ,,1,,,[],https://twitter.com/TiffanyMonson16/status/1345112431593312256
alisha,@alisha86595867,2021-01-01T18:54:01.000Z,"@DoorDash_Help
 I get error saying “Error: Your payment was blocked by fraud check.”",,,,,,[],https://twitter.com/alisha86595867/status/1345080859066585091
Tamper-Free Delivery,@TamperFree,2021-01-01T18:37:11.000Z,"Let’s your customers receive Bug free smoothies. You don’t want your customers assume driver sipped on their drinks. What do you think 
@Grubhub
 @Postmates
 @UberEats
 @DoorDash
 @Starbucks
 @McDonalds",,,,,,"['https://pbs.twimg.com/media/EqqsDzlUwAAIjMX?format=jpg&name=small', 'https://pbs.twimg.com/media/EqqsDztVkAADELb?format=jpg&name=small', 'https://pbs.twimg.com/media/EqqsDzlVoAAV1f1?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EqqsDztVoAA90Ei?format=jpg&name=360x360']",https://twitter.com/TamperFree/status/1345076623352102914
Charles Penfold,@charlespenfold,2021-01-01T10:58:07.000Z,"@DoorDash
 @DoorDash_Help
 I just spent over two hours waiting for an $80 order and the driver went home with my meal and never delivered it. Customer service agent I contacted ended the session without resolving the issue. NOT GOOD ENOUGH. Terrible service.",,,1,,,[],https://twitter.com/charlespenfold/status/1344961092892561409
Ashley,@mamatomarianaa,2021-01-01T04:56:44.000Z,"Replying to 
@MattsCreative1
 and 
@DoorDash_Help",amen! this girl was so unprofessional and i’ve used other ordering apps no issue.. now i’m out $40 from dinner bc she was ridiculous,🎀,1,,1,[],https://twitter.com/mamatomarianaa/status/1344870148637937665
Nikki Belzano,@NikkiBelzano,2021-01-01T04:01:50.000Z,"Replying to 
@Kirbytalksalot
 @LAKings
 and 3 others",Do you work for door dash and grub hub? sounds like it. Postmates never has an issue here ,,,,,[],https://twitter.com/NikkiBelzano/status/1344856330784309250
Jay Crave,@Crave42,2021-01-01T03:53:23.000Z,"Replying to 
@ShannonZKiller
 and 
@UberEats",Door Dash for the win every time. Never had an issue they didn't make right and then some.,,,,,[],https://twitter.com/Crave42/status/1344854206516232192
Amanda Herling,@alherling,2021-01-01T03:20:18.000Z,"@DoorDash_Help
 I ordered before the closing time on the app, had my order confirmed, and then had it canceled because the restaurant is closed...what?! second doordash issue in one day ",,,1,,,['https://pbs.twimg.com/media/EqnaM2RXcAE_KgX?format=jpg&name=900x900'],https://twitter.com/alherling/status/1344845882026577921
DoorDash,@DoorDash,2021-01-01T02:43:09.000Z,"Replying to 
@murbs_2010","Hi 
@murbs_2010
! I'm so sorry that your order's whereabouts are up in the air. Let's check on its status asap! Please Chat via the link below to help us resolve your issue: https://help.doordash.com/s/?language=en_US…",,,,,[],https://twitter.com/DoorDash/status/1344836532566437891
Michaela,@muhkayluhnay,2021-01-01T02:27:33.000Z,"hello all my boyfriend and i just got 
BaKeD
 and due to a doordash error collectively ordered $120 worth of food.",,✨ ✨,1,,,[],https://twitter.com/muhkayluhnay/status/1344832605817098241
DoorDash,@DoorDash,2021-01-01T00:38:41.000Z,"Replying to 
@JennaCBradley","Hi 
@JennaCBradley
! I'm so sorry that there's a delay. Let's figure out what's up! Please Chat via the link below to help us resolve your issue: https://help.doordash.com/s/?language=en_US…",,,,,[],https://twitter.com/DoorDash/status/1344805207256018944
(((Texy Lefty))) #MadamVicePresident,@TexyLefty,2021-01-01T00:06:26.000Z,"Hey 
@DoorDash
 I’m literally getting this error message for every single restaurant except for The Cheesecake Factory. I would think this would be a big night for you if you could fix your issues. (This restaurant is 10 min from me.)",,😷,1,,,['https://pbs.twimg.com/media/Eqmt1AbWMAI8XP5?format=jpg&name=medium'],https://twitter.com/TexyLefty/status/1344797093106487297
Carlo B,@DaNinersDem,2021-01-02T23:44:15.000Z,"Again... Someone, somewhere out there is enjoying my food from 
@PokeHouseUSA
 they never delivered. I ain't mad, just wanna know what happened to it. Hope you enjoyed it at least! Thanks to 
@DoorDash
 for solving the issue asap!",,,,,,[],https://twitter.com/DaNinersDem/status/1345516286260854784
Jen,@athena4lynn,2021-01-02T23:01:22.000Z,"@DoorDash_Help
 I am unable to track orders. I get an error screen when following the provided links. Who can I talk to to fix this? I’ve reached out here a couple of times already.",,🐶,,,,[],https://twitter.com/athena4lynn/status/1345505491305246728
Brissia Jiménez,@BDoodles,2021-01-02T20:52:27.000Z,"Hey 
@DoorDash_Help
 I closed my account weeks ago and I never got that call back to get my never delivered food credit. Could you please fix the issue? 
@DoorDash",,,2,1,2,[],https://twitter.com/BDoodles/status/1345473048145629184
Xorag,@Xorag_,2021-01-02T19:08:14.000Z,"@DoorDash
 think there's a bug in your website - reused an email and phone number from a deleted account and I never get emails/texts anymore for orders or 2step verification - think they might be flagged as deleted or something?",,,,,,[],https://twitter.com/Xorag_/status/1345446822802841600
Alex Iskold | 2048 Ventures |,@alexiskold,2021-01-02T16:37:30.000Z,"Replying to 
@mattschaar
 and 
@amyecheetham","DoorDash is not the biggest issue, it is the lock-in and lack of alternatives.",🤖 🚀 💡,1,,2,[],https://twitter.com/alexiskold/status/1345408888980561921
Rada,@ThaRebeliouZ,2021-01-02T15:31:18.000Z,"@DoorDash_Help
 What is this error I keep getting when trying to see if I can schedule myself on DoorDashhe Dasher app?",,,2,,,['https://pbs.twimg.com/media/EqvLGmUW4AIH_fV?format=jpg&name=medium'],https://twitter.com/ThaRebeliouZ/status/1345392230840864768
Budgie Valentine || BirdNerd,@Space_Budgie,2021-01-02T13:47:32.000Z,"Replying to 
@damrias_jariac
 @DoorDash
 and 
@tacobell",I stopped ordering from doordash. For some reason when I order they always have a hard time finding my house. When my bf orders they always find the house with no issue. ,😂 😂,1,,2,[],https://twitter.com/Space_Budgie/status/1345366117250961414
Manoj Tahiliani,@mannojtahiliani,2021-01-02T06:43:13.000Z,"@DoorDash
 @DoorDash_Help
  poor experience with your support staff. I am following on a transaction from past few months and they are not able to resolve the issue and keep repeating the same questions again and again without reading previous conversation.",,,,,,[],https://twitter.com/mannojtahiliani/status/1345259335308386304
Alex Nunez,@sleeptilNoonez,2021-01-02T04:57:35.000Z,"@DoorDash
 I don’t understand the math on this. If all the food is cold, all of it should be refunded. Ronald did not resolve my issue.",,,,,,['https://pbs.twimg.com/media/Eqs6DsoXIAYcjVt?format=jpg&name=medium'],https://twitter.com/sleeptilNoonez/status/1345232752199815168
,@jamesdena,2021-01-02T04:46:12.000Z,"Replying to 
@MikeBandz24
 and 
@DoorDash_Help",I’m having the same issue!! Came to Twitter to see what was going on.,❤ 🤍 💙,,,1,[],https://twitter.com/jamesdena/status/1345229886244478977
Lala,@MnstrHigh_MOM,2021-01-02T04:19:42.000Z,"My 
@kfc
 arrived cold and tasted bland, and 
@DoorDash
 says they can't help because I had an issue last year with a different restaurant. Been in quarantine since March. Haven't left once yet no help from dd.",,,,,,[],https://twitter.com/MnstrHigh_MOM/status/1345223217825255424
Don’t Call Me Jim,@thinkgreenking,2021-01-02T03:38:41.000Z,"Replying to 
@Mandie2Dope","You absolutely need to let them know that.  Two days ago I ordered via 
@DoorDash
 and the food was soooo bad. I went back into the app, brought my order up, then there’s an option to let them know there was an issue. They refunded me my money w/o any pushback. Get your money back!",,1,,,[],https://twitter.com/thinkgreenking/status/1345212893759995904
Plant-Based Shonda,@ohSOpoisedPEARL,2021-01-02T03:13:05.000Z,"The fact that 
@DoorDash
 is trying to tell me its gonna be 2 hours before my food comes, but they cant cancel the order because the restaurant is already preparing my food (which is gonna sit waiting for 2 hours!?) and I also cant speak to a manager to resolve my issue? #cancelled",,🌱,1,,2,[],https://twitter.com/ohSOpoisedPEARL/status/1345206453708140551
,@joyceisaklutz,2021-01-02T02:54:00.000Z,"Replying to 
@DoorDash_Help","And to be clear, the issue was that the driver walked up and dropped off food without a mask. If he doesn’t have the courtesy to wear a mask when he is required, I’m not going to believe he practices ANY other precautions.",🌵 🌱 🌻,,,,[],https://twitter.com/joyceisaklutz/status/1345201650382688260
CarsonJF,@SirCarsonJF,2021-01-02T02:09:10.000Z,"Replying to 
@diontimmermusic","@DoorDash
 hey assholes, I can't tell you how many times I've talked to dion and hears about this issue. Seriously wtf. And now you're refusing to refund him?",,,,1,[],https://twitter.com/SirCarsonJF/status/1345190364689399810
Summer✰,@layeonsglow,2021-01-02T02:03:41.000Z,"Replying to 
@kyubIossom",Message them! Whenever I have that issue I message door dash with the help button thing and they manually assign a dasher for ya,,2,,,[],https://twitter.com/layeonsglow/status/1345188985673543680
Dan Sinclair,@Dan__Sinclair,2021-01-03T23:54:09.000Z,"@DoorDash_Help
 @DoorDash
 is there an issue with the platform or did nearly all restaurants near me that show up for ordering say ""unavailable, too far away"". Even ones 1 mile away. Literally all say it",,,1,,,['https://pbs.twimg.com/media/Eq2HyOBXMAAENpP?format=jpg&name=medium'],https://twitter.com/Dan__Sinclair/status/1345881163152437250
Melissa Ward,@melmowa,2021-01-03T23:22:27.000Z,"@DoorDash_Help
 Is there currently an issue with your location finder? Every restaurant I attempt to order from- all places Ive ordered from before are coming up as too far to deliver.",,,,,,[],https://twitter.com/melmowa/status/1345873186060120066
DRooks03,@DRooks03,2021-01-03T23:18:59.000Z,"Replying to 
@quardeay
 and 
@DoorDash","Yes, I am having the same issue in Indiana",,,,,[],https://twitter.com/DRooks03/status/1345872314613846017
Chris H,@LSDuigi,2021-01-03T23:13:39.000Z,"@DoorDash_Help
 why is literally every restaurant suddenly showing ""too far away""? Some of these places are a mile or less... These are restaurants that I've ordered from before without issue...",,,1,,2,[],https://twitter.com/LSDuigi/status/1345870972281352192
Dravissco,@dravissco,2021-01-03T22:18:23.000Z,"But also, a $40+ order and only a credit of $9??? From an error on their end? Nah, #doordash. Nah. Don’t waste your time with their nonsense.",,,1,,,[],https://twitter.com/dravissco/status/1345857063105257477
Dravissco,@dravissco,2021-01-03T22:18:23.000Z,Original bill was just over $40. He was given a door dash credit if $9. No refund. He contacts a customer support person who quickly spouted off “you agreed to a partial refund for cancelled orders.” Didn’t care about the error on their app.,,,1,,,[],https://twitter.com/dravissco/status/1345857061897297920
Abhishek Patnaik,@patnaikabhish,2021-01-03T22:16:27.000Z,"@UberEats
 Do some due diligence before getting new  delivery partners. Had never faced such issue with 
@DoorDash
 till now. Every one in my family was hungry and then this crap happened.",,,1,,,[],https://twitter.com/patnaikabhish/status/1345856575437561856
,@frenchy_kisses,2021-01-03T21:47:14.000Z,"I’m so over 
@DoorDash
 and their shit. It’s always an issue when I order through them.",,💕,,,,[],https://twitter.com/frenchy_kisses/status/1345849223909158912
Brandon Bennett,@BxTokin,2021-01-03T21:32:24.000Z,"@MrBeastYT I was very happy that 
@MrBeastBurger
 reached out to try to help resolve my issue. They couldn’t not help because I ordered through 
@DoorDash
. The problem with the beast app is it won’t take a credit card that the delivery address is different.",,,1,,,[],https://twitter.com/BxTokin/status/1345845492631154692
TravyBaby,@TravNasty816,2021-01-03T21:11:34.000Z,"@UberEats
 any good? Been using 
@DoorDash
 but the last few days when I try to order after a few minutes on the app everything changes to ""Unavailable Too Far Away"" and DD Support resolves my issue by completely ignoring my question and giving me some generic response ",,🙃,,,,[],https://twitter.com/TravNasty816/status/1345840249881190402
dev,@dev27741485,2021-01-03T18:14:48.000Z,"@DoorDash_Help
 I sent a DM last night about a delivery issue, but have not received a reply & have not been able to reach anyone via chat. Please help!",,,,,,[],https://twitter.com/dev27741485/status/1345795763498958848
Cinematic Hacking,@SimulationRPG,2021-01-03T18:01:35.000Z,"@DoorDash_Help
 @Caviar
 I get a network error clicking on my carts in both the Caviar and DoorDash apps. It’s been happening since yesterday.",,,,,,[],https://twitter.com/SimulationRPG/status/1345792440100413440
Justin DiPierro,@JDiPierro,2021-01-03T16:45:58.000Z,"Replying to 
@Triaelyn
 @tiffanyevanna
 and 
@DoorDash_Help","I just had the same experience with every restaurant being unavailable and was told it was an issue with the restaurant. Thank you for proving it wasn't a local issue and 
@DoorDash
 is a shady company that hides their own technical issues by blaming the restaurants.",,1,,1,[],https://twitter.com/JDiPierro/status/1345773408387297282
Justin DiPierro,@JDiPierro,2021-01-03T16:43:36.000Z,"Replying to 
@hrobertstad
 @DoorDash
 and 3 others","I just had the same experience and was told it was an issue with the restaurant. Thank you for proving it wasn't a local issue and 
@DoorDash
 is a shady company that hides their own technical issues by blaming the restaurants.",,,,2,[],https://twitter.com/JDiPierro/status/1345772813467185154
beatriz,@betipasghetti,2021-01-03T15:44:28.000Z,"Replying to 
@Jackie_rea
 and 
@UberEats","Nope both them and DoorDash were left in 2020!
 they would always forget something or one of our meals and then issue a refund like we’re supposed to eat the refund 
 we went back to the Stone Age and just order ahead and pick up ourselves ... it’s nice to get out the house ",😂 😂 😂,1,,,[],https://twitter.com/betipasghetti/status/1345757931103510534
Hudson Ensz,@HudsonEnsz,2021-01-03T14:28:09.000Z,"Replying to 
@justsimplytee
 @glennbick
 and 
@missyungdoll","I never accept orders without tips. Why would I do that? The people ordering their food didn't think it was worth my time so why would I.

I only take orders with 3-4 dollars or more.

It's possible you don't understand the doordash pay scale which might be the issue here.",,,,,[],https://twitter.com/HudsonEnsz/status/1345738724555051008
Christine Jacobs,@Christi53184375,2021-01-03T13:08:19.000Z,"Replying to 
@RealCandaceO",I like the door dash black owned restaurant section . We’ve tried new restaurants at work . I’m with you but don’t see the issue on this point .,,,,,[],https://twitter.com/Christi53184375/status/1345718633327157248
Yesi Rosendo,@YesiRosendo,2021-01-03T07:04:21.000Z,"@DoorDash
 when the employee lies about having an “issue” like a car accident and drives off with your food. And all you guys do is give back a $10 credit.... nah on the tracking Margarita C. was at a motel down the street after picking up our food. She’s just enjoying our food.",,,3,,1,[],https://twitter.com/YesiRosendo/status/1345627041887121410
Kenny,@ForzaEnjay,2021-01-03T06:01:00.000Z,"Replying to 
@Triciaasays",Ive never had an issue with DoorDash,🗽 🏒,1,,,[],https://twitter.com/ForzaEnjay/status/1345611096539983872
𝐅𝐞𝐛𝐫𝐮𝐚𝐫𝐲 𝟐𝟔,@_Lialihhhx3,2021-01-03T02:44:10.000Z,Legit had this same issue yesterday with DoorDash,,🥳,,,,[],https://twitter.com/_Lialihhhx3/status/1345561561981706240
Keviin,@NDJPugs,2021-01-03T02:26:42.000Z,"Found out the 
@DoorDash
 driver name. Her name is Margarita C. Last name was not fully given. 
@DoorDash
 said she claimed that there was an issue. That the issue was a car accident. We where on the same road that she was in and there was no car accident.",,,,,,[],https://twitter.com/NDJPugs/status/1345557167986905088
Meg,@frompster,2021-01-03T02:11:48.000Z,"@DoorDash_Help
 all restaurants in my area show they aren’t delivering. Seems like a bug. Zip code 38671",,,1,,,[],https://twitter.com/frompster/status/1345553417654173697
Katon,@KatKawa87,2021-01-03T01:09:39.000Z,"In the ""special instructions"" for a DoorDash order:
""I wholeheartedly demand that you have a good day today in these crazy times, and be careful out there!""
App responded with an error, saying that this merchant is not accepting special orders.
Ok fine, have a day then.",,😂,1,,2,[],https://twitter.com/KatKawa87/status/1345537775446220804
Hannah Robertstad,@hrobertstad,2021-01-03T00:32:51.000Z,"@DoorDash
 @DoorDash_Help
 worst customer service ever. Edward the chat agent didn’t even try to help me with my issue. Looks like it’s time to start using 
@UberEats
 or 
@Postmates",,,3,,2,"['https://pbs.twimg.com/media/EqxHDhtXMAECY8L?format=jpg&name=small', 'https://pbs.twimg.com/media/EqxHDhuXAAEwyFZ?format=jpg&name=small']",https://twitter.com/hrobertstad/status/1345528517413494784
angelina kelly,@angelina95,2021-01-03T00:18:44.000Z,"Replying to 
@equilibriumgirl
 and 
@DoorDash_Help",We are having the same issue,,,,,[],https://twitter.com/angelina95/status/1345524962728284161
Brighton Bitch Memoirs,@equilibriumgirl,2021-01-03T00:18:26.000Z,"Replying to 
@Go2Deb
 @DoorDash
 and 
@DoorDash_Help","Having that issue now, too. Probably going to cancel my order and try a more competent delivery service",,,,1,[],https://twitter.com/equilibriumgirl/status/1345524886446477318
Five,@HighFiveBeats,2021-01-03T00:15:12.000Z,I’m about to bug out & order Hook & Reel off Doordash ,,🤕,3,,,[],https://twitter.com/HighFiveBeats/status/1345524072487251971
dyani’,@delicateloves,2021-01-04T23:10:18.000Z,"Replying to 
@londonbcy",it sucks cause doordash has more options and i’m banned from ubereats cause i owe uber $62 for no reason and they never fixed the issue,,1,,,[],https://twitter.com/delicateloves/status/1346232516181716992
Alex Stophel,@alexstophel,2021-01-04T23:03:12.000Z,"@DoorDash_Help
 Not the greatest error message I've received.",,,,,,['https://pbs.twimg.com/media/Eq7FcyJW4AImJn-?format=png&name=360x360'],https://twitter.com/alexstophel/status/1346230728154091523
TankinTom,@TankinTom,2021-01-04T21:44:11.000Z,"Just had a burger from @MrBeastYT place. Even though it arrived late, and cold, nothing a microwave couldn't fix. Flavor was awesome. My issue is with DoorDash, not the food itself. Keep it up dude!",,,1,,2,[],https://twitter.com/TankinTom/status/1346210846633041922
Kristy Wall,@flbleubelle,2021-01-04T21:11:41.000Z,"@DoorDash
 I've been trying to sign up as a dasher since October and no one can fix the technical support issue I'm having. Reference # 14067278, 140675664, 140687615, 140744627, 142430287",,,,,,[],https://twitter.com/flbleubelle/status/1346202667123617795
Akosua Afriyie,@robin_jay90,2021-01-04T19:28:24.000Z,"@DoorDash_Help
 I rarely order out anymore, but every single time I attempt to I'm told that a restaurant 0.4mi away is too far to deliver. Or there's an hour wait just to get a driver. Is this a system issue?",,,,,,[],https://twitter.com/robin_jay90/status/1346176674891755522
Th€ R!ngl€ader,@itheringleader,2021-01-04T17:42:29.000Z,"@DoorDash_Help
 I’ve been trying to DASH since October 2019. My account has never worked. It says I’m activated and when I try to dash, I get an error message. Please fix this. I’ve called multiple times. It’s frustrating. #doordash",,🦄,1,,,['https://pbs.twimg.com/media/Eq58Tq0XYAEnpMi?format=jpg&name=900x900'],https://twitter.com/itheringleader/status/1346150019552964608
SupaNovaGirl,@SupaNovaGirl18,2021-01-04T17:22:30.000Z,"I feel like I need to come be a manager at 
@DoorDash
 @DoorDash_Help
  y’all obviously don’t know what customer service is ... no one knows their job the sup gotta handle most issue and they are never available only for a “call back” that you will never get",,💋 🦄 🌈,2,,3,[],https://twitter.com/SupaNovaGirl18/status/1346144990582464514
"Stimmy Me, Please.",@Yamira3,2021-01-04T17:21:25.000Z,"Replying to 
@TOPURIE3056
 and 
@DoorDash_Help",Same issue. They should be more honest in the process and let you know if there are even dashers in the area. Or if they have 3 other drop offs while your food is getting cold in route to you.,©,,,1,[],https://twitter.com/Yamira3/status/1346144716325351425
BizInvestors,@BizVentures99,2021-01-04T11:18:45.000Z,"@Grubhub_Care
 @UberFacts
 @DoorDash
 
I was mistaken about company delivery service issue..It was DoorDash that I received food cold, without utensils & napkins. Im not at a hotel that could accommodate me with utensils. Paying twice the cost of my meal, this is very disappointing",,,,,,[],https://twitter.com/BizVentures99/status/1346053448567930880
BizInvestors,@BizVentures99,2021-01-04T11:10:52.000Z,"Replying to 
@Grubhub_Care","So sorry!! It was 
@DoorDash
 that I had the issue. I will go ahead and delete emails that referenced anything to you and I'll see if there customer service is as responsive.",,,,,[],https://twitter.com/BizVentures99/status/1346051463772995585
Floreese,@Floreese2,2021-01-04T09:54:02.000Z,"@DoorDash_Help
  Dasher I called today 4x about an issue thought was taken care of until 2 different MS said never received/very late same order. I called was told no issues. On app it say 1 contract violation. Each time I called Sup. told will call back. Very horrible Cust.Serv.",,,,,,[],https://twitter.com/Floreese2/status/1346032131613614080
Bentleysgma,@Bentleysgma1,2021-01-04T05:57:00.000Z,I don't condone people who I don't live with coming within 6 feet of me or wearing a mask when people are dying from a deadly virus. I would hate to think I caused harm or killed another person because of being reckless. Your control issue you think is going on is false.,,❤ ❤ 🐶 🌊 😷 🌺,,,1,[],https://twitter.com/Bentleysgma1/status/1345972480465281025
HDoomguy,@HDoomguy,2021-01-04T05:14:36.000Z,doordash giving me this sick error lately for resturaunts within normal delivery range,"The following media includes potentially sensitive content. Change settings
View",,3,,23,[],https://twitter.com/HDoomguy/status/1345961807840763905
Lexie,@lnicole224,2021-01-04T03:29:27.000Z,"Is it just me because every time I order from DoorDash now there's always an issue. I waited 3 hours at work today for a coffee and 2 bagels. None of the drivers understand English or comprehend directions. And they keep trying to give me credits. Like no, I want my money back.",,,,,,[],https://twitter.com/lnicole224/status/1345935344403939333
kat,@Katuhrina,2021-01-04T03:08:42.000Z,"Replying to 
@kristenw
 and 
@DoorDash_Help","Right?? It said it was an issue with my dasher but why did it say it was on its way? 
 I better not have the order that is 10 minutes away get cancelled ",😭 😡 🤬,,,,[],https://twitter.com/Katuhrina/status/1345930126475677698
Jefe,@arileo_,2021-01-04T03:00:01.000Z,"brah I hate food delivery services, Uber Eats, Door Dash, etc. every single time I order from them it’s an issue",,🎒,1,,1,[],https://twitter.com/arileo_/status/1345927939121147905
chey,@cheyyoo__,2021-01-04T02:45:31.000Z,"I knew I had an issue with ordering food, but after receiving a notice from door dash saying “we need to verify it’s you because you’re using door dash too often” that’s when I realized I needed to delete the app here’s to trying not to order door dash for 75 days!",,✨,1,,4,[],https://twitter.com/cheyyoo__/status/1345924291079020545
good-bye brokey.,@jabrayb,2021-01-04T02:23:12.000Z,"Replying to 
@quardeay
 and 
@DoorDash",I was having tht issue the other day. I thought it was bc of the holiday.,,1,,,[],https://twitter.com/jabrayb/status/1345918674201403393
lah,@alahrod,2021-01-04T00:46:23.000Z,"No lie, I am not ordering from 
@DoorDash
 again. 

There are constant issues/delays. Whether it’s missing an item or receiving the wrong order or no driver assignment...

And the most hilarious part is, my son orders from them all the time & NEVER has an issue with his orders.",GIF,,1,,,[],https://twitter.com/alahrod/status/1345894310693142528
C. Mack,@Ms_McFierceson,2021-01-04T00:12:52.000Z,"Replying to 
@DoorDash_Help","Hi Linh, 

I waited on hold and had the issue resolved last night. Thank you.",,,,,[],https://twitter.com/Ms_McFierceson/status/1345885875071295488
Nostradumbass,@CaoChadTTV,2021-01-05T23:29:55.000Z,"@DoorDash_Help
 used chat support over issue where price in my app was $30 roommates app $15 mcdonlads app $15 for no discernable reason was told he was emailing me to send the screenshots didnt get email and he disconnected chat",,,,,,[],https://twitter.com/CaoChadTTV/status/1346599841883975680
Andy Zibuck,@azibuck,2021-01-05T23:19:24.000Z,"Replying to 
@EvgLisa
 and 
@davenewworld_2",No way. I DoorDash and the issue is a delivery that it out of the area you start in should be given some premium rate. It's not up to the customer to make up for the company paying the same for a 1/2 mile delivery as a 12 mile delivery.,,,,4,[],https://twitter.com/azibuck/status/1346597194867109901
Dredd_Levine,@DreddLevine,2021-01-05T22:45:08.000Z,"Replying to 
@elfanatic
 @Sireaglestrike
 and 
@adamconover","Uber and Lyft were prepared to leave california if prop 22 didn't pass so most would assume Doordash would aswell. I don't know what kind of fucking werido Doordash stan account you are, but that is the least interesting aspect of this issue.",,1,,,[],https://twitter.com/DreddLevine/status/1346588572283936768
Slightly Tall Curly Noodle,@ElPlatnoIvan,2021-01-05T22:32:28.000Z,"The bigger issue here is that people don't realize that the fault here falls on the apps like 
@DoorDash
 as they're not upfront with their drivers and treat them like trash. Drivers get punished every time they don't accepting a delivery that is not worth the drive or money.","Quote Tweet
Fifty Shades of Whey
@davenewworld_2
 · Jan 5
Delivery driver on Long Island isn't happy with an $8 tip so she takes the food back
Show this thread",,,,1,"['https://pbs.twimg.com/profile_images/1269294059430043649/x6K9PpvK_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1346395323472744449/pu/img/gDUxdERlfR4Yz8pA.jpg']",https://twitter.com/ElPlatnoIvan/status/1346585384973725697
Susan Levine,@beatmarx,2021-01-05T22:25:54.000Z,"Replying to 
@DoorDash_Help","Hi Richard...Again, I am having trouble sending a DM, and I am using the envelope. Is there an email you can send me at beatmarx@aol.com, to which I can explain my issue? Thanks if that's possible, I would very much appreciate it!",,1,,,[],https://twitter.com/beatmarx/status/1346583729502871552
sydney,@_sydneybrazy,2021-01-05T22:25:20.000Z,"@DoorDash
 @DoorDash_Help
 @SUBWAY
 I ordered Subway from Doordash. I got a tomato basil wrap w/ chicken. The chicken was raw (it was pink) & ICE COLD. I reported my issue to doordash where they said I can’t have my money back & have to wait 24 hours before I get a response.",,💗,2,,,"['https://pbs.twimg.com/media/ErAGorjW8AgtRQW?format=jpg&name=small', 'https://pbs.twimg.com/media/ErAGorkXIAA3vda?format=jpg&name=small', 'https://pbs.twimg.com/media/ErAGorkXEAMp2aL?format=jpg&name=small']",https://twitter.com/_sydneybrazy/status/1346583590419763201
eeda,@Naqeeba118,2021-01-05T21:11:47.000Z,"Why are Karens doing doordash anyway? I hate when I get American delivery people for my food - it’s ALWAYSSSSS an issue or they’re just terrible and slow or don’t want to come up to my building, just all around entitlement.","Quote Tweet
Fifty Shades of Whey
@davenewworld_2
 · Jan 5
Delivery driver on Long Island isn't happy with an $8 tip so she takes the food back
Show this thread",,1,,1,"['https://pbs.twimg.com/profile_images/1269294059430043649/x6K9PpvK_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1346395323472744449/pu/img/gDUxdERlfR4Yz8pA.jpg']",https://twitter.com/Naqeeba118/status/1346565081119813638
CHARLIE O'ROURKE,@charlesf18,2021-01-05T21:08:23.000Z,"Replying to 
@taylorr_pattonn
 @ChipotleTweets
 and 
@DoorDash",Makes for a hangry T Bug,😡,1,,,[],https://twitter.com/charlesf18/status/1346564223346888708
Kim Alpert,@KPossible7,2021-01-05T21:02:20.000Z,"Replying to 
@davenewworld_2","Assuming this is Doordash or similar service, the tip is suggested by the app with the option to add more if you want.  Your issue is with your employer, Karen.  Also, pretty sure my parents are the only ones that would take 40 minutes to drive 12 miles.",,,,,[],https://twitter.com/KPossible7/status/1346562699711320064
Kira Emily,@SpectralWhspers,2021-01-05T20:52:35.000Z,"@DoorDash_Help
 Is there an issue with this week’s payment?",,,,,3,[],https://twitter.com/SpectralWhspers/status/1346560249218674690
Tiffany Monson,@TiffanyMonson16,2021-01-05T20:45:33.000Z,"Replying to 
@devkeys22
 and 
@DoorDash",Oh ok. I didn't see anywhere that it was a previous issue. DD has been crazy for a long time...yes that I agree with.,,,,,[],https://twitter.com/TiffanyMonson16/status/1346558477301256192
Michael Villa,@VillaMikey,2021-01-05T19:07:29.000Z,"@DoorDash
 are absolute criminals. First they were caught keeping driver’s tips now today I’m supposed to get my direct deposit as a driver and it didn’t show up. I contact them and they tell me there is an error on payouts and there is no timetable for me to receive my money.",,,2,2,1,[],https://twitter.com/VillaMikey/status/1346533797748158467
