UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
iOWAjuana Pharm$,@iOWAjuana,2020-09-18T21:41:45.000Z,"High 
@AppleMusic
 $ps SoundHound won’t work with Apple Music feature for for full members since the iOS 14 update 
@SoundHoundInc
 iSent in 3 bug reports with all our device info unless it’s the Vice police 
 #spyware 
 messing up our 
 @RED
 iPhone performance 
’$ #iMoveAir ","Quote Tweet
Apple Music
@AppleMusic
 · Sep 16, 2020
It’s official. Watch Ebro Darden host #RapLifeLive on Friday, September 18th at 7PM PT / 10PM ET. 
 this tweet so that you don’t miss the moment when it goes live.
0:16
3.1M views",📲 🎭 🌬 ❤,1,,,['https://pbs.twimg.com/profile_images/1310656963223584768/hr40_0pb_mini.png'],https://twitter.com/iOWAjuana/status/1307072342779199493
SoundHound,@SoundHound,2020-10-01T16:22:05.000Z,"Replying to 
@Freeasabird_K2",Thank you for letting us know! We are aware of the issue with YouTube and our engineers hope to have it resolved soon.,,1,,,[],https://twitter.com/SoundHound/status/1311702937236836353
Rin,@Rinweasel,2020-09-27T04:07:29.000Z,"♫Error 404 by Suzi Wu, from #SoundHound","Error 404
♫ by Suzi Wu, discovered with SoundHound
bnc.lt",,,,,[],https://twitter.com/Rinweasel/status/1310068519954833409
SoundHound Support,@SoundHoundHelps,2020-10-13T16:00:07.000Z,"Replying to 
@outoftheindigo","Thanks for reaching out, and sorry to hear about any trouble you've had with SoundHound. Our team is aware of this issue, and we're currently working to resolve it. We hope to have this fixed soon.

We appreciate your patience, and apologize for the inconvenience.",,1,,,[],https://twitter.com/SoundHoundHelps/status/1316046064915484675
SoundHound,@SoundHound,2020-10-26T15:42:33.000Z,"Replying to 
@Jonbauer1980",We are aware of this issue and our Devs are working with Apple to get this resolved. We apologize for the inconvenience and appreciate your patience in this matter.,,,,1,[],https://twitter.com/SoundHound/status/1320752687609225221
SoundHound,@SoundHound,2020-11-06T20:58:12.000Z,"Replying to 
@CapitalMalaise",Please contact our support staff by clicking Contact Us in the Settings of the app for help with this issue. Your cred isn't THAT high! ,😎,,,,[],https://twitter.com/SoundHound/status/1324818386954735616
SoundHound Support,@SoundHoundHelps,2020-11-23T15:48:09.000Z,"Replying to 
@stewitter","Sorry to hear about any trouble you've had with SoundHound. Our team is aware of this issue with Apple Music, and we're currently working with Apple to resolve it. We hope to have this fixed soon.

We appreciate your patience in this matter, and apologize for any inconvenience.",,,,1,[],https://twitter.com/SoundHoundHelps/status/1330900956238782471
SoundHound Support,@SoundHoundHelps,2020-12-15T18:04:15.000Z,"Replying to 
@JackSchoolrock1",Sorry to hear you are having trouble. Please try reinstalling the SoundHound app and let us know if that resolves the issue.,,,,1,[],https://twitter.com/SoundHoundHelps/status/1338907741423808513
SoundHound,@SoundHound,2020-12-11T18:04:36.000Z,"Replying to 
@jamesblack975","Sorry to hear it didn't work for you. You might have to reinstall the app to resolve that ""internet"" bug. Then give it another try, see if that helps. We appreciate the feedback!",,,,,[],https://twitter.com/SoundHound/status/1337458277081370625
SoundHound,@SoundHound,2020-12-07T15:08:22.000Z,"Replying to 
@SE_7777777_EN",Thank you for letting us know. Our team is aware of the issue and we are working to resolve it as quickly as possible.,,,,1,[],https://twitter.com/SoundHound/status/1335964376222851074
SoundHound,@SoundHound,2020-12-07T15:05:32.000Z,"Replying to 
@hehehehuehehe","Please try reinstalling the app, and let us know if that resolves the issue.",,1,,,[],https://twitter.com/SoundHound/status/1335963661383426049
SoundHound,@SoundHound,2021-02-23T21:57:27.000Z,"Replying to 
@MattCastelein",Thank you for letting us know! We are aware of this issue and are working on fixing it right away.,,,,,[],https://twitter.com/SoundHound/status/1364333575164821507
Glenn Sullivan,@sullyoke,2021-02-14T16:48:59.000Z,"♫Love Bug Itch with Ernest Tubb and Minnie Pear by Red Foley, from #SoundHound","Love Bug Itch with Ernest Tubb and Minnie Pear
♫ by Red Foley, discovered with SoundHound
bnc.lt",,,,,['https://pbs.twimg.com/card_img/1366632747356332035/-zTrWFRf?format=jpg&name=240x240'],https://twitter.com/sullyoke/status/1360994457332629505
